 2021-11-19 12:43:28:663,Takbir
 2021-11-19 12:43:28:766,Takbir
 2021-11-19 12:43:28:862,Takbir
 2021-11-19 12:43:28:961,Takbir
 2021-11-19 12:43:29:061,Takbir
 2021-11-19 12:43:29:160,Takbir
 2021-11-19 12:43:29:260,Takbir
 2021-11-19 12:43:29:359,Takbir
 2021-11-19 12:43:29:459,Takbir
 2021-11-19 12:43:29:558,Takbir
 2021-11-19 12:43:29:659,Takbir
 2021-11-19 12:43:29:659,Qayam
 2021-11-19 12:43:29:857,Qayam
 2021-11-19 12:43:29:959,Qayam
 2021-11-19 12:43:30:056,Qayam
 2021-11-19 12:43:30:155,Qayam
 2021-11-19 12:43:30:255,Qayam
 2021-11-19 12:43:30:355,Qayam
 2021-11-19 12:43:30:454,Qayam
 2021-11-19 12:43:30:553,Qayam
 2021-11-19 12:43:30:652,Qayam
 2021-11-19 12:43:30:751,Qayam
 2021-11-19 12:43:30:851,Qayam
 2021-11-19 12:43:30:950,Qayam
 2021-11-19 12:43:31:050,Qayam
 2021-11-19 12:43:31:150,Qayam
 2021-11-19 12:43:31:249,Qayam
 2021-11-19 12:43:31:348,Qayam
 2021-11-19 12:43:31:448,Qayam
 2021-11-19 12:43:31:547,Qayam
 2021-11-19 12:43:31:647,Qayam
 2021-11-19 12:43:31:747,Qayam
 2021-11-19 12:43:31:846,Qayam
 2021-11-19 12:43:31:947,Qayam
 2021-11-19 12:43:32:046,Qayam
 2021-11-19 12:43:32:145,Qayam
 2021-11-19 12:43:32:247,Qayam
 2021-11-19 12:43:32:348,Qayam
 2021-11-19 12:43:32:445,Qayam
 2021-11-19 12:43:32:542,Qayam
 2021-11-19 12:43:32:643,Qayam
 2021-11-19 12:43:32:741,Qayam
 2021-11-19 12:43:32:841,Qayam
 2021-11-19 12:43:32:940,Qayam
 2021-11-19 12:43:33:039,Qayam
 2021-11-19 12:43:33:139,Qayam
 2021-11-19 12:43:33:243,Qayam
 2021-11-19 12:43:33:338,Qayam
 2021-11-19 12:43:33:436,Qayam
 2021-11-19 12:43:33:537,Qayam
 2021-11-19 12:43:33:636,Qayam
 2021-11-19 12:43:33:736,Qayam
 2021-11-19 12:43:33:836,Qayam
 2021-11-19 12:43:33:935,Qayam
 2021-11-19 12:43:34:034,Qayam
 2021-11-19 12:43:34:135,Qayam
 2021-11-19 12:43:34:234,Qayam
 2021-11-19 12:43:34:333,Qayam
 2021-11-19 12:43:34:433,Qayam
 2021-11-19 12:43:34:532,Qayam
 2021-11-19 12:43:34:631,Qayam
 2021-11-19 12:43:34:731,Qayam
 2021-11-19 12:43:34:830,Qayam
 2021-11-19 12:43:34:929,Qayam
