 2021-11-24 17:46:01:606,Takbir
 2021-11-24 17:46:01:715,Takbir
 2021-11-24 17:46:01:809,Takbir
 2021-11-24 17:46:01:904,Takbir
 2021-11-24 17:46:02:005,Takbir
 2021-11-24 17:46:02:104,Takbir
 2021-11-24 17:46:02:203,Takbir
 2021-11-24 17:46:02:303,Takbir
 2021-11-24 17:46:02:402,Takbir
 2021-11-24 17:46:02:502,Takbir
 2021-11-24 17:46:02:601,Takbir
 2021-11-24 17:46:02:713,Takbir
 2021-11-24 17:46:02:800,Takbir
 2021-11-24 17:46:02:899,Takbir
 2021-11-24 17:46:02:999,Takbir
 2021-11-24 17:46:03:098,Takbir
 2021-11-24 17:46:03:198,Takbir
 2021-11-24 17:46:03:198,Qayam
 2021-11-24 17:46:03:397,Qayam
 2021-11-24 17:46:03:496,Qayam
 2021-11-24 17:46:03:596,Qayam
 2021-11-24 17:46:03:695,Qayam
 2021-11-24 17:46:03:794,Qayam
 2021-11-24 17:46:03:894,Qayam
 2021-11-24 17:46:03:993,Qayam
 2021-11-24 17:46:04:092,Qayam
 2021-11-24 17:46:04:196,Qayam
 2021-11-24 17:46:04:292,Qayam
 2021-11-24 17:46:04:391,Qayam
 2021-11-24 17:46:04:491,Qayam
 2021-11-24 17:46:04:590,Qayam
 2021-11-24 17:46:04:718,Qayam
 2021-11-24 17:46:04:791,Qayam
 2021-11-24 17:46:04:890,Qayam
 2021-11-24 17:46:04:989,Qayam
 2021-11-24 17:46:05:089,Qayam
 2021-11-24 17:46:05:189,Qayam
 2021-11-24 17:46:05:288,Qayam
 2021-11-24 17:46:05:388,Qayam
 2021-11-24 17:46:05:488,Qayam
 2021-11-24 17:46:05:587,Qayam
 2021-11-24 17:46:05:710,Qayam
 2021-11-24 17:46:05:786,Qayam
 2021-11-24 17:46:05:885,Qayam
 2021-11-24 17:46:05:985,Qayam
 2021-11-24 17:46:06:084,Qayam
 2021-11-24 17:46:06:183,Qayam
 2021-11-24 17:46:06:283,Qayam
 2021-11-24 17:46:06:382,Qayam
 2021-11-24 17:46:06:482,Qayam
 2021-11-24 17:46:06:582,Qayam
 2021-11-24 17:46:06:681,Qayam
 2021-11-24 17:46:06:783,Qayam
 2021-11-24 17:46:06:879,Qayam
 2021-11-24 17:46:06:979,Qayam
 2021-11-24 17:46:07:078,Qayam
 2021-11-24 17:46:07:178,Qayam
 2021-11-24 17:46:07:277,Qayam
 2021-11-24 17:46:07:377,Qayam
 2021-11-24 17:46:07:477,Qayam
 2021-11-24 17:46:07:576,Qayam
 2021-11-24 17:46:07:676,Qayam
 2021-11-24 17:46:07:776,Qayam
 2021-11-24 17:46:07:875,Qayam
 2021-11-24 17:46:07:974,Qayam
 2021-11-24 17:46:08:074,Qayam
 2021-11-24 17:46:08:173,Qayam
 2021-11-24 17:46:08:272,Qayam
 2021-11-24 17:46:08:373,Qayam
 2021-11-24 17:46:08:471,Qayam
 2021-11-24 17:46:08:571,Qayam
 2021-11-24 17:46:08:670,Qayam
 2021-11-24 17:46:08:770,Qayam
 2021-11-24 17:46:08:869,Qayam
 2021-11-24 17:46:08:969,Qayam
 2021-11-24 17:46:09:068,Qayam
 2021-11-24 17:46:09:167,Qayam
 2021-11-24 17:46:09:268,Qayam
 2021-11-24 17:46:09:367,Qayam
 2021-11-24 17:46:09:467,Qayam
 2021-11-24 17:46:09:566,Qayam
 2021-11-24 17:46:09:666,Qayam
 2021-11-24 17:46:09:765,Qayam
 2021-11-24 17:46:09:865,Qayam
 2021-11-24 17:46:09:965,Qayam
 2021-11-24 17:46:10:064,Qayam
 2021-11-24 17:46:10:164,Qayam
 2021-11-24 17:46:10:263,Qayam
 2021-11-24 17:46:10:362,Qayam
 2021-11-24 17:46:10:462,Qayam
 2021-11-24 17:46:10:561,Qayam
 2021-11-24 17:46:10:661,Qayam
 2021-11-24 17:46:10:760,Qayam
 2021-11-24 17:46:10:859,Qayam
 2021-11-24 17:46:10:959,Qayam
 2021-11-24 17:46:11:059,Qayam
 2021-11-24 17:46:11:158,Qayam
