 2021-11-20 14:45:00:805,Takbir
 2021-11-20 14:45:01:003,Takbir
 2021-11-20 14:45:01:103,Takbir
 2021-11-20 14:45:01:202,Takbir
 2021-11-20 14:45:01:302,Takbir
 2021-11-20 14:45:01:402,Takbir
 2021-11-20 14:45:01:501,Takbir
 2021-11-20 14:45:01:627,Takbir
 2021-11-20 14:45:01:700,Takbir
 2021-11-20 14:45:01:800,Takbir
 2021-11-20 14:45:01:899,Takbir
 2021-11-20 14:45:02:003,Takbir
 2021-11-20 14:45:02:099,Takbir
 2021-11-20 14:45:02:198,Takbir
 2021-11-20 14:45:02:298,Takbir
 2021-11-20 14:45:02:397,Takbir
 2021-11-20 14:45:02:497,Takbir
 2021-11-20 14:45:02:621,Takbir
 2021-11-20 14:45:02:697,Takbir
 2021-11-20 14:45:02:797,Takbir
 2021-11-20 14:45:02:896,Takbir
 2021-11-20 14:45:02:996,Takbir
 2021-11-20 14:45:03:095,Takbir
 2021-11-20 14:45:03:196,Qayam
 2021-11-20 14:45:03:295,Qayam
 2021-11-20 14:45:03:394,Qayam
 2021-11-20 14:45:03:494,Qayam
 2021-11-20 14:45:03:629,Qayam
 2021-11-20 14:45:03:694,Qayam
 2021-11-20 14:45:03:793,Qayam
 2021-11-20 14:45:03:892,Qayam
 2021-11-20 14:45:03:992,Qayam
 2021-11-20 14:45:04:092,Qayam
 2021-11-20 14:45:04:191,Qayam
 2021-11-20 14:45:04:292,Qayam
 2021-11-20 14:45:04:391,Qayam
 2021-11-20 14:45:04:490,Qayam
 2021-11-20 14:45:04:612,Qayam
 2021-11-20 14:45:04:690,Qayam
 2021-11-20 14:45:04:789,Qayam
 2021-11-20 14:45:04:889,Qayam
 2021-11-20 14:45:04:989,Qayam
 2021-11-20 14:45:05:088,Qayam
 2021-11-20 14:45:05:188,Qayam
 2021-11-20 14:45:05:288,Qayam
 2021-11-20 14:45:05:388,Qayam
 2021-11-20 14:45:05:487,Qayam
 2021-11-20 14:45:05:613,Qayam
 2021-11-20 14:45:05:686,Qayam
 2021-11-20 14:45:05:787,Qayam
 2021-11-20 14:45:05:886,Qayam
 2021-11-20 14:45:05:985,Qayam
 2021-11-20 14:45:06:085,Qayam
 2021-11-20 14:45:06:185,Qayam
 2021-11-20 14:45:06:284,Qayam
 2021-11-20 14:45:06:383,Qayam
 2021-11-20 14:45:06:483,Qayam
 2021-11-20 14:45:06:614,Qayam
 2021-11-20 14:45:06:682,Qayam
 2021-11-20 14:45:06:782,Qayam
 2021-11-20 14:45:06:882,Qayam
 2021-11-20 14:45:06:981,Qayam
 2021-11-20 14:45:07:081,Qayam
 2021-11-20 14:45:07:181,Qayam
 2021-11-20 14:45:07:280,Qayam
 2021-11-20 14:45:07:380,Qayam
 2021-11-20 14:45:07:480,Qayam
 2021-11-20 14:45:07:579,Qayam
 2021-11-20 14:45:07:679,Qayam
 2021-11-20 14:45:07:780,Qayam
 2021-11-20 14:45:07:878,Qayam
 2021-11-20 14:45:07:978,Qayam
 2021-11-20 14:45:08:077,Qayam
 2021-11-20 14:45:08:177,Qayam
 2021-11-20 14:45:08:276,Qayam
 2021-11-20 14:45:08:376,Qayam
 2021-11-20 14:45:08:475,Qayam
 2021-11-20 14:45:08:575,Qayam
 2021-11-20 14:45:08:674,Qayam
 2021-11-20 14:45:08:774,Qayam
 2021-11-20 14:45:08:874,Qayam
 2021-11-20 14:45:08:974,Qayam
 2021-11-20 14:45:09:073,Qayam
 2021-11-20 14:45:09:173,Qayam
 2021-11-20 14:45:09:273,Qayam
 2021-11-20 14:45:09:373,Qayam
 2021-11-20 14:45:09:473,Qayam
 2021-11-20 14:45:09:572,Qayam
 2021-11-20 14:45:09:672,Qayam
 2021-11-20 14:45:09:773,Qayam
 2021-11-20 14:45:09:871,Qayam
 2021-11-20 14:45:09:971,Qayam
 2021-11-20 14:45:10:073,Qayam
 2021-11-20 14:45:10:170,Qayam
 2021-11-20 14:45:10:270,Qayam
 2021-11-20 14:45:10:370,Qayam
 2021-11-20 14:45:10:469,Qayam
 2021-11-20 14:45:10:568,Qayam
 2021-11-20 14:45:10:668,Qayam
 2021-11-20 14:45:10:771,Qayam
 2021-11-20 14:45:10:867,Qayam
 2021-11-20 14:45:10:967,Qayam
 2021-11-20 14:45:11:066,Qayam
 2021-11-20 14:45:11:167,Qayam
 2021-11-20 14:45:11:266,Qayam
 2021-11-20 14:45:11:365,Qayam
 2021-11-20 14:45:11:365,Ruku
 2021-11-20 14:45:11:565,Ruku
 2021-11-20 14:45:11:664,Ruku
 2021-11-20 14:45:11:764,Ruku
 2021-11-20 14:45:11:864,Ruku
 2021-11-20 14:45:11:964,Ruku
 2021-11-20 14:45:12:063,Ruku
 2021-11-20 14:45:12:163,Ruku
 2021-11-20 14:45:12:263,Ruku
 2021-11-20 14:45:12:363,Ruku
 2021-11-20 14:45:12:463,Ruku
 2021-11-20 14:45:12:562,Ruku
 2021-11-20 14:45:12:562,Qoum
 2021-11-20 14:45:12:761,Qoum
 2021-11-20 14:45:12:860,Qoum
 2021-11-20 14:45:12:960,Qoum
 2021-11-20 14:45:13:060,Qoum
 2021-11-20 14:45:13:159,Qoum
 2021-11-20 14:45:13:259,Qoum
 2021-11-20 14:45:13:363,Qoum
 2021-11-20 14:45:13:459,Qoum
 2021-11-20 14:45:13:558,Qoum
 2021-11-20 14:45:13:658,Qoum
 2021-11-20 14:45:13:757,Qoum
 2021-11-20 14:45:13:857,Qoum
 2021-11-20 14:45:13:957,Qoum
 2021-11-20 14:45:14:056,Qoum
 2021-11-20 14:45:14:156,Qoum
 2021-11-20 14:45:14:257,Qoum
 2021-11-20 14:45:14:355,Qoum
 2021-11-20 14:45:14:455,Qoum
 2021-11-20 14:45:14:555,Qoum
 2021-11-20 14:45:14:655,Qoum
 2021-11-20 14:45:14:754,Qoum
 2021-11-20 14:45:14:754,Sajda
 2021-11-20 14:45:14:953,Sajda
 2021-11-20 14:45:15:053,Sajda
 2021-11-20 14:45:15:153,Sajda
 2021-11-20 14:45:15:252,Sajda
 2021-11-20 14:45:15:352,Sajda
 2021-11-20 14:45:15:452,Sajda
 2021-11-20 14:45:15:551,Sajda
 2021-11-20 14:45:15:651,Sajda
 2021-11-20 14:45:15:752,Sajda
 2021-11-20 14:45:15:850,Sajda
 2021-11-20 14:45:15:950,Sajda
 2021-11-20 14:45:16:050,Sajda
 2021-11-20 14:45:16:149,Sajda
 2021-11-20 14:45:16:249,Sajda
 2021-11-20 14:45:16:349,Sajda
 2021-11-20 14:45:16:448,Sajda
 2021-11-20 14:45:16:548,Sajda
 2021-11-20 14:45:16:648,Sajda
 2021-11-20 14:45:16:748,Sajda
 2021-11-20 14:45:16:847,Sajda
 2021-11-20 14:45:16:947,Sajda
 2021-11-20 14:45:17:047,Sajda
 2021-11-20 14:45:17:146,Jalsa
 2021-11-20 14:45:17:246,Jalsa
 2021-11-20 14:45:17:345,Jalsa
 2021-11-20 14:45:17:445,Jalsa
 2021-11-20 14:45:17:546,Jalsa
 2021-11-20 14:45:17:644,Jalsa
 2021-11-20 14:45:17:744,Jalsa
 2021-11-20 14:45:17:843,Jalsa
 2021-11-20 14:45:17:943,Jalsa
 2021-11-20 14:45:18:049,Jalsa
 2021-11-20 14:45:18:143,Jalsa
 2021-11-20 14:45:18:143,Sajda
 2021-11-20 14:45:18:345,Sajda
 2021-11-20 14:45:18:442,Sajda
 2021-11-20 14:45:18:540,Sajda
 2021-11-20 14:45:18:639,Sajda
 2021-11-20 14:45:18:740,Sajda
 2021-11-20 14:45:18:839,Sajda
 2021-11-20 14:45:18:939,Sajda
 2021-11-20 14:45:19:041,Sajda
 2021-11-20 14:45:19:138,Sajda
 2021-11-20 14:45:19:238,Sajda
 2021-11-20 14:45:19:338,Sajda
 2021-11-20 14:45:19:437,Sajda
 2021-11-20 14:45:19:537,Sajda
 2021-11-20 14:45:19:636,Sajda
 2021-11-20 14:45:19:735,Sajda
 2021-11-20 14:45:19:835,Sajda
 2021-11-20 14:45:19:935,Sajda
 2021-11-20 14:45:20:035,Sajda
 2021-11-20 14:45:20:135,Sajda
 2021-11-20 14:45:20:235,Sajda
